Name,Alexander
12a_1134,1-3*t+5*t^2-7*t^3+7*t^4-7*t^5+7*t^6-7*t^7+5*t^8-3*t^9+t^10
12a_1135,2-7*t+13*t^2-19*t^3+21*t^4-19*t^5+13*t^6-7*t^7+2*t^8
12a_1136,2-8*t+18*t^2-29*t^3+33*t^4-29*t^5+18*t^6-8*t^7+2*t^8
12a_1137,4-16*t+31*t^2-39*t^3+31*t^4-16*t^5+4*t^6
12a_1138,3-11*t+17*t^2-17*t^3+17*t^4-11*t^5+3*t^6
12a_1139,6-25*t+39*t^2-25*t^3+6*t^4
12a_1140,3-11*t+21*t^2-27*t^3+21*t^4-11*t^5+3*t^6
12a_1141,1-8*t+22*t^2-34*t^3+37*t^4-34*t^5+22*t^6-8*t^7+t^8
12a_1142,4-14*t+21*t^2-21*t^3+21*t^4-14*t^5+4*t^6
12a_1143,2-17*t+49*t^2-69*t^3+49*t^4-17*t^5+2*t^6
12a_1144,8-32*t+49*t^2-32*t^3+8*t^4
12a_1145,2-6*t+10*t^2-14*t^3+15*t^4-14*t^5+10*t^6-6*t^7+2*t^8
12a_1146,4-14*t+25*t^2-31*t^3+25*t^4-14*t^5+4*t^6
12a_1147,2-7*t+15*t^2-24*t^3+27*t^4-24*t^5+15*t^6-7*t^7+2*t^8
12a_1148,3-9*t+15*t^2-19*t^3+15*t^4-9*t^5+3*t^6
12a_1149,4-9*t+9*t^2-9*t^3+4*t^4
12a_1150,1-8*t+23*t^2-41*t^3+51*t^4-41*t^5+23*t^6-8*t^7+t^8
12a_1151,2-14*t+32*t^2-39*t^3+32*t^4-14*t^5+2*t^6
12a_1152,1-9*t+34*t^2-72*t^3+93*t^4-72*t^5+34*t^6-9*t^7+t^8
12a_1153,1-8*t+20*t^2-26*t^3+27*t^4-26*t^5+20*t^6-8*t^7+t^8
12a_1154,2-17*t+47*t^2-63*t^3+47*t^4-17*t^5+2*t^6
12a_1155,5-28*t+63*t^2-81*t^3+63*t^4-28*t^5+5*t^6
12a_1156,1-8*t+25*t^2-43*t^3+51*t^4-43*t^5+25*t^6-8*t^7+t^8
12a_1157,2-5*t+5*t^2-5*t^3+5*t^4-5*t^5+5*t^6-5*t^7+2*t^8
12a_1158,4-12*t+15*t^2-15*t^3+15*t^4-12*t^5+4*t^6
12a_1159,4-14*t+24*t^2-29*t^3+24*t^4-14*t^5+4*t^6
12a_1160,8-28*t+39*t^2-28*t^3+8*t^4
12a_1161,6-19*t+25*t^2-19*t^3+6*t^4
12a_1162,4-11*t+13*t^2-13*t^3+13*t^4-11*t^5+4*t^6
12a_1163,8-26*t+35*t^2-26*t^3+8*t^4
12a_1164,4-13*t+22*t^2-27*t^3+22*t^4-13*t^5+4*t^6
12a_1165,6-17*t+21*t^2-17*t^3+6*t^4
12a_1166,8-17*t+8*t^2
12a_1167,1-10*t+35*t^2-68*t^3+85*t^4-68*t^5+35*t^6-10*t^7+t^8
12a_1168,1-4*t+10*t^2-19*t^3+28*t^4-31*t^5+28*t^6-19*t^7+10*t^8-4*t^9+t^10
12a_1169,2-8*t+17*t^2-26*t^3+31*t^4-26*t^5+17*t^6-8*t^7+2*t^8
12a_1170,2-8*t+18*t^2-30*t^3+37*t^4-30*t^5+18*t^6-8*t^7+2*t^8
12a_1171,4-15*t+25*t^2-27*t^3+25*t^4-15*t^5+4*t^6
12a_1172,2-10*t+26*t^2-45*t^3+55*t^4-45*t^5+26*t^6-10*t^7+2*t^8
12a_1173,3-21*t+55*t^2-73*t^3+55*t^4-21*t^5+3*t^6
12a_1174,2-8*t+18*t^2-28*t^3+33*t^4-28*t^5+18*t^6-8*t^7+2*t^8
12a_1175,2-10*t+26*t^2-46*t^3+55*t^4-46*t^5+26*t^6-10*t^7+2*t^8
12a_1176,1-4*t+9*t^2-15*t^3+20*t^4-21*t^5+20*t^6-15*t^7+9*t^8-4*t^9+t^10
12a_1177,2-9*t+22*t^2-38*t^3+47*t^4-38*t^5+22*t^6-9*t^7+2*t^8
12a_1178,2-9*t+20*t^2-31*t^3+37*t^4-31*t^5+20*t^6-9*t^7+2*t^8
12a_1179,3-12*t+20*t^2-21*t^3+20*t^4-12*t^5+3*t^6
12a_1180,2-8*t+19*t^2-33*t^3+41*t^4-33*t^5+19*t^6-8*t^7+2*t^8
12a_1181,4-16*t+30*t^2-35*t^3+30*t^4-16*t^5+4*t^6
12a_1182,2-9*t+22*t^2-38*t^3+45*t^4-38*t^5+22*t^6-9*t^7+2*t^8
12a_1183,4-15*t+26*t^2-31*t^3+26*t^4-15*t^5+4*t^6
12a_1184,2-10*t+24*t^2-34*t^3+37*t^4-34*t^5+24*t^6-10*t^7+2*t^8
12a_1185,4-22*t+55*t^2-73*t^3+55*t^4-22*t^5+4*t^6
12a_1186,2-11*t+30*t^2-50*t^3+59*t^4-50*t^5+30*t^6-11*t^7+2*t^8
12a_1187,2-12*t+35*t^2-64*t^3+77*t^4-64*t^5+35*t^6-12*t^7+2*t^8
12a_1188,1-9*t+36*t^2-79*t^3+103*t^4-79*t^5+36*t^6-9*t^7+t^8
12a_1189,4-24*t+63*t^2-85*t^3+63*t^4-24*t^5+4*t^6
12a_1190,1-9*t+31*t^2-61*t^3+75*t^4-61*t^5+31*t^6-9*t^7+t^8
12a_1191,1-5*t+12*t^2-20*t^3+25*t^4-27*t^5+25*t^6-20*t^7+12*t^8-5*t^9+t^10
12a_1192,2-11*t+28*t^2-46*t^3+53*t^4-46*t^5+28*t^6-11*t^7+2*t^8
12a_1193,2-13*t+38*t^2-68*t^3+81*t^4-68*t^5+38*t^6-13*t^7+2*t^8
12a_1194,2-10*t+23*t^2-34*t^3+37*t^4-34*t^5+23*t^6-10*t^7+2*t^8
12a_1195,1-9*t+29*t^2-51*t^3+59*t^4-51*t^5+29*t^6-9*t^7+t^8
12a_1196,2-13*t+36*t^2-61*t^3+73*t^4-61*t^5+36*t^6-13*t^7+2*t^8
12a_1197,2-11*t+29*t^2-48*t^3+57*t^4-48*t^5+29*t^6-11*t^7+2*t^8
12a_1198,4-22*t+52*t^2-67*t^3+52*t^4-22*t^5+4*t^6
12a_1199,1-5*t+13*t^2-23*t^3+32*t^4-37*t^5+32*t^6-23*t^7+13*t^8-5*t^9+t^10
12a_1200,2-10*t+25*t^2-39*t^3+43*t^4-39*t^5+25*t^6-10*t^7+2*t^8
12a_1201,2-10*t+26*t^2-43*t^3+51*t^4-43*t^5+26*t^6-10*t^7+2*t^8
12a_1202,9-42*t+67*t^2-42*t^3+9*t^4
12a_1203,1-4*t+10*t^2-18*t^3+25*t^4-27*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
12a_1204,2-8*t+18*t^2-29*t^3+35*t^4-29*t^5+18*t^6-8*t^7+2*t^8
12a_1205,4-15*t+26*t^2-29*t^3+26*t^4-15*t^5+4*t^6
12a_1206,4-24*t+57*t^2-75*t^3+57*t^4-24*t^5+4*t^6
12a_1207,2-11*t+28*t^2-42*t^3+47*t^4-42*t^5+28*t^6-11*t^7+2*t^8
12a_1208,4-23*t+58*t^2-77*t^3+58*t^4-23*t^5+4*t^6
12a_1209,1-5*t+12*t^2-22*t^3+32*t^4-37*t^5+32*t^6-22*t^7+12*t^8-5*t^9+t^10
12a_1210,1-5*t+12*t^2-21*t^3+28*t^4-31*t^5+28*t^6-21*t^7+12*t^8-5*t^9+t^10
12a_1211,1-6*t+17*t^2-33*t^3+48*t^4-55*t^5+48*t^6-33*t^7+17*t^8-6*t^9+t^10
12a_1212,1-6*t+16*t^2-29*t^3+41*t^4-45*t^5+41*t^6-29*t^7+16*t^8-6*t^9+t^10
12a_1213,2-12*t+31*t^2-51*t^3+61*t^4-51*t^5+31*t^6-12*t^7+2*t^8
12a_1214,1-3*t+4*t^2-5*t^3+6*t^4-7*t^5+6*t^6-5*t^7+4*t^8-3*t^9+t^10
12a_1215,1-4*t+9*t^2-15*t^3+19*t^4-21*t^5+19*t^6-15*t^7+9*t^8-4*t^9+t^10
12a_1216,2-11*t+25*t^2-35*t^3+37*t^4-35*t^5+25*t^6-11*t^7+2*t^8
12a_1217,4-23*t+55*t^2-73*t^3+55*t^4-23*t^5+4*t^6
12a_1218,1-4*t+8*t^2-13*t^3+18*t^4-21*t^5+18*t^6-13*t^7+8*t^8-4*t^9+t^10
12a_1219,1-4*t+9*t^2-15*t^3+21*t^4-23*t^5+21*t^6-15*t^7+9*t^8-4*t^9+t^10
12a_1220,1-4*t+8*t^2-11*t^3+14*t^4-15*t^5+14*t^6-11*t^7+8*t^8-4*t^9+t^10
12a_1221,1-5*t+13*t^2-24*t^3+35*t^4-39*t^5+35*t^6-24*t^7+13*t^8-5*t^9+t^10
12a_1222,1-5*t+13*t^2-25*t^3+37*t^4-43*t^5+37*t^6-25*t^7+13*t^8-5*t^9+t^10
12a_1223,1-4*t+10*t^2-18*t^3+23*t^4-25*t^5+23*t^6-18*t^7+10*t^8-4*t^9+t^10
12a_1224,2-8*t+18*t^2-29*t^3+33*t^4-29*t^5+18*t^6-8*t^7+2*t^8
12a_1225,1-5*t+14*t^2-28*t^3+41*t^4-47*t^5+41*t^6-28*t^7+14*t^8-5*t^9+t^10
12a_1226,1-4*t+10*t^2-18*t^3+26*t^4-29*t^5+26*t^6-18*t^7+10*t^8-4*t^9+t^10
12a_1227,1-5*t+13*t^2-24*t^3+34*t^4-37*t^5+34*t^6-24*t^7+13*t^8-5*t^9+t^10
12a_1228,2-10*t+24*t^2-39*t^3+47*t^4-39*t^5+24*t^6-10*t^7+2*t^8
12a_1229,1-5*t+14*t^2-27*t^3+40*t^4-47*t^5+40*t^6-27*t^7+14*t^8-5*t^9+t^10
12a_1230,1-5*t+14*t^2-27*t^3+39*t^4-43*t^5+39*t^6-27*t^7+14*t^8-5*t^9+t^10
12a_1231,1-5*t+13*t^2-24*t^3+34*t^4-39*t^5+34*t^6-24*t^7+13*t^8-5*t^9+t^10
12a_1232,2-10*t+24*t^2-37*t^3+41*t^4-37*t^5+24*t^6-10*t^7+2*t^8
12a_1233,1-3*t+6*t^2-10*t^3+12*t^4-13*t^5+12*t^6-10*t^7+6*t^8-3*t^9+t^10
12a_1234,2-7*t+15*t^2-25*t^3+29*t^4-25*t^5+15*t^6-7*t^7+2*t^8
12a_1235,1-4*t+9*t^2-16*t^3+23*t^4-27*t^5+23*t^6-16*t^7+9*t^8-4*t^9+t^10
12a_1236,2-9*t+21*t^2-33*t^3+37*t^4-33*t^5+21*t^6-9*t^7+2*t^8
12a_1237,2-11*t+28*t^2-45*t^3+53*t^4-45*t^5+28*t^6-11*t^7+2*t^8
12a_1238,1-4*t+9*t^2-16*t^3+23*t^4-25*t^5+23*t^6-16*t^7+9*t^8-4*t^9+t^10
12a_1239,2-9*t+21*t^2-35*t^3+43*t^4-35*t^5+21*t^6-9*t^7+2*t^8
12a_1240,2-8*t+14*t^2-16*t^3+17*t^4-16*t^5+14*t^6-8*t^7+2*t^8
12a_1241,4-18*t+35*t^2-41*t^3+35*t^4-18*t^5+4*t^6
12a_1242,2-5*t+6*t^2-7*t^3+7*t^4-7*t^5+6*t^6-5*t^7+2*t^8
12a_1243,4-12*t+17*t^2-19*t^3+17*t^4-12*t^5+4*t^6
12a_1244,2-8*t+16*t^2-22*t^3+23*t^4-22*t^5+16*t^6-8*t^7+2*t^8
12a_1245,4-18*t+39*t^2-51*t^3+39*t^4-18*t^5+4*t^6
12a_1246,1-4*t+10*t^2-18*t^3+25*t^4-27*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
12a_1247,2-8*t+16*t^2-21*t^3+23*t^4-21*t^5+16*t^6-8*t^7+2*t^8
12a_1248,1-6*t+17*t^2-32*t^3+46*t^4-51*t^5+46*t^6-32*t^7+17*t^8-6*t^9+t^10
12a_1249,1-6*t+17*t^2-32*t^3+46*t^4-53*t^5+46*t^6-32*t^7+17*t^8-6*t^9+t^10
12a_1250,1-5*t+14*t^2-27*t^3+39*t^4-45*t^5+39*t^6-27*t^7+14*t^8-5*t^9+t^10
12a_1251,4-25*t+62*t^2-83*t^3+62*t^4-25*t^5+4*t^6
12a_1252,2-10*t+27*t^2-48*t^3+57*t^4-48*t^5+27*t^6-10*t^7+2*t^8
12a_1253,1-5*t+14*t^2-26*t^3+37*t^4-41*t^5+37*t^6-26*t^7+14*t^8-5*t^9+t^10
12a_1254,1-4*t+10*t^2-18*t^3+25*t^4-29*t^5+25*t^6-18*t^7+10*t^8-4*t^9+t^10
12a_1255,1-5*t+13*t^2-23*t^3+30*t^4-33*t^5+30*t^6-23*t^7+13*t^8-5*t^9+t^10
12a_1256,2-8*t+18*t^2-27*t^3+29*t^4-27*t^5+18*t^6-8*t^7+2*t^8
12a_1257,2-10*t+25*t^2-41*t^3+47*t^4-41*t^5+25*t^6-10*t^7+2*t^8
12a_1258,1-4*t+10*t^2-19*t^3+28*t^4-33*t^5+28*t^6-19*t^7+10*t^8-4*t^9+t^10
12a_1259,2-8*t+18*t^2-28*t^3+31*t^4-28*t^5+18*t^6-8*t^7+2*t^8
12a_1260,1-4*t+10*t^2-19*t^3+27*t^4-31*t^5+27*t^6-19*t^7+10*t^8-4*t^9+t^10
12a_1261,2-9*t+23*t^2-40*t^3+47*t^4-40*t^5+23*t^6-9*t^7+2*t^8
12a_1262,2-8*t+18*t^2-29*t^3+33*t^4-29*t^5+18*t^6-8*t^7+2*t^8
12a_1263,4-21*t+49*t^2-63*t^3+49*t^4-21*t^5+4*t^6
12a_1264,2-8*t+17*t^2-24*t^3+25*t^4-24*t^5+17*t^6-8*t^7+2*t^8
12a_1265,4-17*t+37*t^2-49*t^3+37*t^4-17*t^5+4*t^6
12a_1266,4-15*t+28*t^2-35*t^3+28*t^4-15*t^5+4*t^6
12a_1267,4-16*t+32*t^2-41*t^3+32*t^4-16*t^5+4*t^6
12a_1268,2-10*t+26*t^2-45*t^3+55*t^4-45*t^5+26*t^6-10*t^7+2*t^8
12a_1269,4-17*t+38*t^2-51*t^3+38*t^4-17*t^5+4*t^6
12a_1270,2-11*t+30*t^2-53*t^3+63*t^4-53*t^5+30*t^6-11*t^7+2*t^8
12a_1271,4-20*t+44*t^2-55*t^3+44*t^4-20*t^5+4*t^6
12a_1272,2-10*t+25*t^2-40*t^3+47*t^4-40*t^5+25*t^6-10*t^7+2*t^8
12a_1273,1-3*t+5*t^2-7*t^3+9*t^4-11*t^5+9*t^6-7*t^7+5*t^8-3*t^9+t^10
12a_1274,2-7*t+13*t^2-17*t^3+17*t^4-17*t^5+13*t^6-7*t^7+2*t^8
12a_1275,4-16*t+33*t^2-43*t^3+33*t^4-16*t^5+4*t^6
12a_1276,2-6*t+10*t^2-13*t^3+13*t^4-13*t^5+10*t^6-6*t^7+2*t^8
12a_1277,4-14*t+26*t^2-33*t^3+26*t^4-14*t^5+4*t^6
12a_1278,3-7*t+7*t^2-7*t^3+7*t^4-7*t^5+3*t^6
12a_1279,6-17*t+21*t^2-17*t^3+6*t^4
12a_1280,1-9*t+28*t^2-51*t^3+63*t^4-51*t^5+28*t^6-9*t^7+t^8
12a_1281,4-13*t+23*t^2-29*t^3+23*t^4-13*t^5+4*t^6
12a_1282,6-16*t+19*t^2-16*t^3+6*t^4
12a_1283,1-3*t+6*t^2-10*t^3+13*t^4-15*t^5+13*t^6-10*t^7+6*t^8-3*t^9+t^10
12a_1284,2-7*t+15*t^2-24*t^3+27*t^4-24*t^5+15*t^6-7*t^7+2*t^8
12a_1285,2-6*t+11*t^2-16*t^3+17*t^4-16*t^5+11*t^6-6*t^7+2*t^8
12a_1286,3-7*t+8*t^2-9*t^3+8*t^4-7*t^5+3*t^6
12a_1287,9-19*t+9*t^2
12a_1288,1-3*t+7*t^2-14*t^3+21*t^4-25*t^5+21*t^6-14*t^7+7*t^8-3*t^9+t^10
12n_1,1-5*t+13*t^2-19*t^3+13*t^4-5*t^5+t^6
12n_2,1-5*t+11*t^2-16*t^3+17*t^4-16*t^5+11*t^6-5*t^7+t^8
12n_3,1-7*t+17*t^2-23*t^3+17*t^4-7*t^5+t^6
12n_4,1-7*t+19*t^2-27*t^3+19*t^4-7*t^5+t^6
12n_5,1-7*t+21*t^2-29*t^3+21*t^4-7*t^5+t^6
12n_6,1-5*t+9*t^2-6*t^3+3*t^4-6*t^5+9*t^6-5*t^7+t^8
12n_7,1-5*t+9*t^2-9*t^3+9*t^4-5*t^5+t^6
12n_8,1-5*t+9*t^2-10*t^3+11*t^4-10*t^5+9*t^6-5*t^7+t^8
12n_9,1-7*t+17*t^2-21*t^3+17*t^4-7*t^5+t^6
12n_10,1-5*t+9*t^2-9*t^3+9*t^4-5*t^5+t^6
12n_11,3-15*t+25*t^2-15*t^3+3*t^4
12n_12,2-10*t+18*t^2-19*t^3+18*t^4-10*t^5+2*t^6
12n_13,1-7*t+13*t^2-7*t^3+t^4
12n_14,1-7*t+21*t^2-31*t^3+21*t^4-7*t^5+t^6
12n_15,1-9*t+27*t^2-37*t^3+27*t^4-9*t^5+t^6
12n_16,1-5*t+7*t^2-5*t^4+7*t^6-5*t^7+t^8
12n_17,1-8*t+22*t^2-29*t^3+22*t^4-8*t^5+t^6
12n_18,1-8*t+26*t^2-39*t^3+26*t^4-8*t^5+t^6
12n_19,1-3*t-t^2+7*t^3-t^4-3*t^5+t^6
12n_20,1-5*t+11*t^2-13*t^3+11*t^4-5*t^5+t^6
12n_21,2-12*t+28*t^2-35*t^3+28*t^4-12*t^5+2*t^6
12n_22,1-6*t+16*t^2-29*t^3+37*t^4-29*t^5+16*t^6-6*t^7+t^8
12n_23,2-5*t+2*t^2
12n_24,1-5*t+11*t^2-15*t^3+11*t^4-5*t^5+t^6
12n_25,1-3*t+3*t^2-3*t^3+t^4
12n_26,2-10*t+22*t^2-29*t^3+22*t^4-10*t^5+2*t^6
12n_27,1-6*t+16*t^2-25*t^3+27*t^4-25*t^5+16*t^6-6*t^7+t^8
12n_28,2-8*t+13*t^2-8*t^3+2*t^4
12n_29,2-12*t+28*t^2-35*t^3+28*t^4-12*t^5+2*t^6
12n_30,1-6*t+16*t^2-29*t^3+37*t^4-29*t^5+16*t^6-6*t^7+t^8
12n_31,2-5*t+2*t^2
12n_32,2-10*t+22*t^2-29*t^3+22*t^4-10*t^5+2*t^6
12n_33,1-6*t+16*t^2-25*t^3+27*t^4-25*t^5+16*t^6-6*t^7+t^8
12n_34,2-8*t+13*t^2-8*t^3+2*t^4
12n_35,1-6*t+16*t^2-23*t^3+16*t^4-6*t^5+t^6
12n_36,1-8*t+22*t^2-29*t^3+22*t^4-8*t^5+t^6
12n_37,1-5*t+8*t^2-5*t^3+3*t^4-5*t^5+8*t^6-5*t^7+t^8
12n_38,1-6*t+16*t^2-21*t^3+16*t^4-6*t^5+t^6
12n_39,1-8*t+22*t^2-31*t^3+22*t^4-8*t^5+t^6
12n_40,1-5*t+10*t^2-11*t^3+9*t^4-11*t^5+10*t^6-5*t^7+t^8
12n_41,1-4*t+4*t^2-t^3+4*t^4-4*t^5+t^6
12n_42,1-6*t+14*t^2-17*t^3+14*t^4-6*t^5+t^6
12n_43,1-5*t+10*t^2-15*t^3+19*t^4-15*t^5+10*t^6-5*t^7+t^8
12n_44,1-6*t+12*t^2-13*t^3+12*t^4-6*t^5+t^6
12n_45,1-4*t+8*t^2-11*t^3+8*t^4-4*t^5+t^6
12n_46,2-10*t+17*t^2-10*t^3+2*t^4
12n_47,2-9*t+13*t^2-11*t^3+13*t^4-9*t^5+2*t^6
12n_48,2-12*t+21*t^2-12*t^3+2*t^4
12n_49,4-20*t+33*t^2-20*t^3+4*t^4
12n_50,2-11*t+23*t^2-27*t^3+23*t^4-11*t^5+2*t^6
12n_51,2-5*t+2*t^2
12n_52,1-9*t+30*t^2-43*t^3+30*t^4-9*t^5+t^6
12n_53,3-14*t+23*t^2-14*t^3+3*t^4
12n_54,1-4*t+6*t^2-7*t^3+6*t^4-4*t^5+t^6
12n_55,2-11*t+26*t^2-33*t^3+26*t^4-11*t^5+2*t^6
12n_56,1-2*t+3*t^2-2*t^3+t^4
12n_57,1-2*t+3*t^2-2*t^3+t^4
12n_58,2-13*t+30*t^2-39*t^3+30*t^4-13*t^5+2*t^6
12n_59,1-3*t+8*t^3-13*t^4+8*t^5-3*t^7+t^8
12n_60,1-5*t+12*t^2-20*t^3+23*t^4-20*t^5+12*t^6-5*t^7+t^8
12n_61,1-5*t+12*t^2-20*t^3+23*t^4-20*t^5+12*t^6-5*t^7+t^8
12n_62,2-9*t+18*t^2-23*t^3+18*t^4-9*t^5+2*t^6
12n_63,3-10*t+13*t^2-10*t^3+3*t^4
12n_64,1-5*t+10*t^2-12*t^3+13*t^4-12*t^5+10*t^6-5*t^7+t^8
12n_65,2-8*t+11*t^2-8*t^3+2*t^4
12n_66,2-9*t+18*t^2-23*t^3+18*t^4-9*t^5+2*t^6
12n_67,1-5*t+8*t^2-8*t^3+7*t^4-8*t^5+8*t^6-5*t^7+t^8
12n_68,1-5*t+7*t^2-4*t^3+t^4-4*t^5+7*t^6-5*t^7+t^8
12n_69,1-7*t+17*t^2-23*t^3+17*t^4-7*t^5+t^6
12n_70,1-7*t+19*t^2-25*t^3+19*t^4-7*t^5+t^6
12n_71,1-5*t+9*t^2-10*t^3+9*t^4-10*t^5+9*t^6-5*t^7+t^8
12n_72,1-9*t+23*t^2-31*t^3+23*t^4-9*t^5+t^6
12n_73,1-5*t+13*t^2-17*t^3+13*t^4-5*t^5+t^6
12n_74,2-5*t+7*t^2-7*t^3+7*t^4-7*t^5+7*t^6-5*t^7+2*t^8
12n_75,3-10*t+18*t^2-21*t^3+18*t^4-10*t^5+3*t^6
12n_76,1-6*t+12*t^2-15*t^3+12*t^4-6*t^5+t^6
12n_77,3-7*t+8*t^2-7*t^3+8*t^4-7*t^5+3*t^6
12n_78,5-16*t+23*t^2-16*t^3+5*t^4
12n_79,1-6*t+9*t^2-6*t^3+t^4
12n_80,2-7*t+15*t^2-19*t^3+15*t^4-7*t^5+2*t^6
12n_81,2-11*t+23*t^2-29*t^3+23*t^4-11*t^5+2*t^6
12n_82,2-5*t+7*t^2-7*t^3+7*t^4-5*t^5+2*t^6
12n_83,2-11*t+24*t^2-31*t^3+24*t^4-11*t^5+2*t^6
12n_84,2-7*t+14*t^2-17*t^3+14*t^4-7*t^5+2*t^6
12n_85,2-8*t+14*t^2-17*t^3+14*t^4-8*t^5+2*t^6
12n_86,2-10*t+24*t^2-31*t^3+24*t^4-10*t^5+2*t^6
12n_87,4-12*t+17*t^2-12*t^3+4*t^4
12n_88,4-14*t+26*t^2-31*t^3+26*t^4-14*t^5+4*t^6
12n_89,1-4*t+6*t^2-7*t^3+7*t^4-7*t^5+6*t^6-4*t^7+t^8
12n_90,1-4*t+10*t^2-15*t^3+17*t^4-15*t^5+10*t^6-4*t^7+t^8
12n_91,1-6*t^2+15*t^3-19*t^4+15*t^5-6*t^6+t^8
12n_92,1-4*t+12*t^2-23*t^3+29*t^4-23*t^5+12*t^6-4*t^7+t^8
12n_93,1-4*t+4*t^2+t^3-5*t^4+t^5+4*t^6-4*t^7+t^8
12n_94,2-9*t+16*t^2-19*t^3+16*t^4-9*t^5+2*t^6
12n_95,2-9*t+22*t^2-29*t^3+22*t^4-9*t^5+2*t^6
12n_96,2-3*t+3*t^3-3*t^5+2*t^6
12n_97,1-5*t+9*t^2-11*t^3+9*t^4-5*t^5+t^6
12n_98,1-6*t+14*t^2-17*t^3+17*t^4-17*t^5+14*t^6-6*t^7+t^8
12n_99,2-12*t+32*t^2-43*t^3+32*t^4-12*t^5+2*t^6
12n_100,5-15*t+23*t^2-25*t^3+23*t^4-15*t^5+5*t^6
12n_101,1-12*t+34*t^2-47*t^3+34*t^4-12*t^5+t^6
12n_102,1-4*t+4*t^2-3*t^3+4*t^4-4*t^5+t^6
12n_103,1-4*t+6*t^2-8*t^3+9*t^4-8*t^5+6*t^6-4*t^7+t^8
12n_104,1-4*t+10*t^2-14*t^3+15*t^4-14*t^5+10*t^6-4*t^7+t^8
12n_105,1-4*t^2+8*t^3-9*t^4+8*t^5-4*t^6+t^8
12n_106,1-4*t+10*t^2-16*t^3+19*t^4-16*t^5+10*t^6-4*t^7+t^8
12n_107,1-4*t+6*t^2-6*t^3+5*t^4-6*t^5+6*t^6-4*t^7+t^8
12n_108,2-9*t+15*t^2-17*t^3+15*t^4-9*t^5+2*t^6
12n_109,2-9*t+23*t^2-31*t^3+23*t^4-9*t^5+2*t^6
12n_110,2-t-7*t^2+13*t^3-7*t^4-t^5+2*t^6
12n_111,2-9*t+21*t^2-27*t^3+21*t^4-9*t^5+2*t^6
12n_112,2-9*t+17*t^2-21*t^3+17*t^4-9*t^5+2*t^6
12n_113,1-3*t+7*t^2-10*t^3+11*t^4-10*t^5+7*t^6-3*t^7+t^8
12n_114,1-5*t+9*t^2-12*t^3+13*t^4-12*t^5+9*t^6-5*t^7+t^8
12n_115,1-t-t^2+4*t^3-5*t^4+4*t^5-t^6-t^7+t^8
12n_116,2-7*t+16*t^2-21*t^3+16*t^4-7*t^5+2*t^6
12n_117,2-11*t+22*t^2-27*t^3+22*t^4-11*t^5+2*t^6
12n_118,2-3*t+3*t^3-3*t^5+2*t^6
12n_119,1-3*t+3*t^2-3*t^3+3*t^4-3*t^5+t^6
12n_120,1-2*t+4*t^2-5*t^3+4*t^4-2*t^5+t^6
12n_121,1-t^2+t^4
12n_122,1-6*t+14*t^2-21*t^3+23*t^4-21*t^5+14*t^6-6*t^7+t^8
12n_123,2-14*t+34*t^2-45*t^3+34*t^4-14*t^5+2*t^6
12n_124,2-3*t+2*t^2
12n_125,1-6*t+14*t^2-17*t^3+17*t^4-17*t^5+14*t^6-6*t^7+t^8
12n_126,2-12*t+32*t^2-43*t^3+32*t^4-12*t^5+2*t^6
12n_127,1-6*t+14*t^2-21*t^3+23*t^4-21*t^5+14*t^6-6*t^7+t^8
12n_128,2-14*t+34*t^2-45*t^3+34*t^4-14*t^5+2*t^6
12n_129,2-3*t+2*t^2
12n_130,2-8*t+14*t^2-17*t^3+14*t^4-8*t^5+2*t^6
12n_131,2-10*t+24*t^2-31*t^3+24*t^4-10*t^5+2*t^6
12n_132,4-12*t+17*t^2-12*t^3+4*t^4
12n_133,4-14*t+26*t^2-31*t^3+26*t^4-14*t^5+4*t^6
12n_134,1-4*t+6*t^2-7*t^3+7*t^4-7*t^5+6*t^6-4*t^7+t^8
12n_135,1-4*t+10*t^2-15*t^3+17*t^4-15*t^5+10*t^6-4*t^7+t^8
12n_136,1-6*t^2+15*t^3-19*t^4+15*t^5-6*t^6+t^8
12n_137,1-4*t+12*t^2-23*t^3+29*t^4-23*t^5+12*t^6-4*t^7+t^8
12n_138,1-4*t+4*t^2+t^3-5*t^4+t^5+4*t^6-4*t^7+t^8
12n_139,1-5*t+11*t^2-12*t^3+11*t^4-12*t^5+11*t^6-5*t^7+t^8
12n_140,1-9*t+27*t^2-37*t^3+27*t^4-9*t^5+t^6
12n_141,1-5*t+13*t^2-19*t^3+13*t^4-5*t^5+t^6
12n_142,1-5*t+10*t^2-11*t^3+10*t^4-5*t^5+t^6
12n_143,1-3*t+2*t^2-t^3+2*t^4-3*t^5+t^6
12n_144,1-7*t+18*t^2-23*t^3+18*t^4-7*t^5+t^6
12n_145,1-6*t+11*t^2-6*t^3+t^4
12n_146,2-12*t+19*t^2-12*t^3+2*t^4
12n_147,2-8*t+17*t^2-21*t^3+17*t^4-8*t^5+2*t^6
12n_148,1+t-5*t^2+7*t^3-5*t^4+t^5+t^6
12n_149,2-t-t^2-t^3+2*t^4
12n_150,1-5*t+10*t^2-9*t^3+7*t^4-9*t^5+10*t^6-5*t^7+t^8
12n_151,1-8*t+24*t^2-33*t^3+24*t^4-8*t^5+t^6
